98798.30777209764
95252.45782332458
92766.53848359353
90587.88265880162
85163.16407868412
79408.33590412987
79540.89253242976
80355.02129941699
76022.85888722252
71289.73377276018
63279.024775259946
47094.50152088002
43093.21586823684
38281.91353232511
37197.84151386965
37184.496160331786
40732.806552188966
41660.083494205166
42290.89888418699
40410.31675297308
39966.93513706515
41167.59443061555
41166.90525749083
40415.99588365949
39557.57027379323
41876.317685503156
40981.661928455345
39405.19343041541
38180.73514936714
34613.63280323767
34736.985651702584
36596.35592901224
37297.799061694095
36458.39369171276
38838.36330320302
36476.32937542056
38443.723254708355
38738.28177085281
39870.98246130128
39115.48071062018
42311.77778259074
43455.253718181535
40469.031487189575
42091.222880975154
43032.19815595464
44057.343664812746
46328.74703889423
45569.63273455682
41520.600952101704
43939.57911415465
