114.0,-300.0,-300.0,-196.0,-163.0,-4094.0,-9732.0,-150.0,-16856.0,-190.0,-300.0,-300.0,-17777.0,-318.0,-88.0,-10133.0,-300.0,-166.0,-1939.0,-494.0,-449.0,-124.0,-300.0,-300.0,2.0,-188.0,-8743.0,-2829.0,-300.0,298.0,-191.0,-218.0,-99.0,-203.0,52.0,-300.0,-9732.0,-571.0,-181.0,-93.0,-300.0,11.0,-196.0,-300.0,-5714.0,-9112.0,116.0,-300.0,-1675.0,-96.0
-8153.0,114.0,-192.0,43.0,-8799.0,33.0,-9865.0,-300.0,-1204.0,-96.0,-300.0,-300.0,-92.0,-300.0,-300.0,-300.0,-807.0,-1919.0,-300.0,-300.0,-12166.0,7.0,-12549.0,-19005.0,-300.0,-300.0,39.0,-9531.0,-17980.0,-111.0,-6370.0,31.0,-300.0,-92.0,-196.0,-189.0,-300.0,-300.0,-300.0,-300.0,-1534.0,-300.0,-300.0,79.0,-300.0,-300.0,-178.0,258.0,-9313.0,8.0
-192.0,-300.0,-2897.0,-27786.0,20.0,-93.0,-26706.0,-26873.0,-300.0,-300.0,14.0,-1062.0,-2889.0,-9003.0,-300.0,-172.0,-94.0,-300.0,-2602.0,-300.0,-198.0,-168.0,-791.0,-300.0,-300.0,-300.0,-9468.0,-177.0,-176.0,-128.0,-196.0,-5257.0,-749.0,-300.0,-266.0,12.0,-197.0,-800.0,-89.0,-194.0,172.0,-300.0,-47.0,-300.0,-300.0,62.0,-7160.0,288.0,9.0,18.0
-300.0,-26766.0,-196.0,39.0,-13.0,102.0,-190.0,-82.0,7.0,-300.0,-300.0,-92.0,-300.0,-300.0,-300.0,-197.0,-300.0,-300.0,-300.0,-300.0,-97.0,-300.0,-300.0,-300.0,-300.0,-5848.0,-300.0,-1158.0,10.0,9.0,-871.0,-300.0,-72.0,-84.0,-198.0,-196.0,-190.0,-300.0,-159.0,-300.0,-445.0,-300.0,-312.0,-156.0,-300.0,-199.0,31.0,288.0,104.0,11.0
23.0,-166.0,-833.0,-9867.0,-300.0,-749.0,7.0,-300.0,-300.0,-523.0,-7125.0,44.0,-86.0,-186.0,-300.0,63.0,-300.0,-176.0,-182.0,-2683.0,-196.0,25.0,-96.0,-127.0,-95.0,-196.0,-68.0,-300.0,-161.0,-144.0,21.0,-196.0,-2682.0,-182.0,-198.0,-300.0,8.0,14.0,44.0,54.0,31.0,-6719.0,-1007.0,-163.0,-655.0,-158.0,-300.0,19.0,79.0,-99.0
-577.0,-86.0,-300.0,-1428.0,24.0,-469.0,-71.0,-1178.0,-94.0,-47.0,-300.0,-3784.0,-300.0,-300.0,-300.0,-89.0,52.0,-61.0,-300.0,-66.0,-28297.0,-414.0,-127.0,-565.0,16.0,-7542.0,-2954.0,121.0,-741.0,-199.0,33.0,-172.0,-300.0,-189.0,22.0,24.0,-48.0,-192.0,-189.0,-8.0,-73.0,-300.0,9.0,-2654.0,-189.0,-300.0,-300.0,81.0,19.0,28.0
-197.0,22.0,91.0,148.0,-236.0,410.0,-300.0,-89.0,-9906.0,-96.0,65.0,-300.0,7.0,-300.0,-300.0,6.0,-96.0,-166.0,-414.0,-61.0,-147.0,-300.0,-6263.0,-300.0,20.0,-94.0,-300.0,-9536.0,-300.0,-192.0,-199.0,-1151.0,-300.0,-196.0,25.0,-300.0,-92.0,-874.0,6.0,-198.0,18.0,-12438.0,-15801.0,-300.0,61.0,-197.0,41.0,80.0,-99.0,29.0
-524.0,-141.0,19.0,-300.0,67.0,-300.0,-198.0,61.0,99.0,-300.0,-196.0,-300.0,35.0,-394.0,-300.0,6.0,-185.0,12.0,156.0,-9359.0,-196.0,135.0,-168.0,43.0,-300.0,11.0,-150.0,-300.0,-300.0,-300.0,-96.0,-325.0,-300.0,38.0,-300.0,-193.0,6.0,6.0,14.0,-300.0,99.0,-2219.0,-300.0,-198.0,-300.0,15.0,-96.0,399.0,71.0,95.0
-10813.0,111.0,-35.0,57.0,-13587.0,58.0,-817.0,-300.0,13.0,-676.0,11.0,230.0,-175.0,14.0,-198.0,-999.0,6.0,-54.0,135.0,-96.0,12.0,112.0,20.0,6.0,17.0,-300.0,-199.0,59.0,19.0,-1957.0,18.0,23.0,8.0,10.0,105.0,84.0,68.0,83.0,-300.0,92.0,6.0,93.0,-83.0,-300.0,59.0,86.0,24.0,16.0,127.0,81.0
7.0,6.0,418.0,36.0,9.0,7.0,-194.0,147.0,406.0,38.0,25.0,159.0,419.0,-625.0,11.0,8.0,90.0,-300.0,50.0,368.0,-197.0,-95.0,31.0,146.0,178.0,15.0,39.0,-4711.0,75.0,17.0,15.0,136.0,21.0,-9807.0,200.0,40.0,93.0,82.0,88.0,196.0,45.0,6.0,100.0,239.0,-177.0,17.0,81.0,206.0,69.0,-300.0
