-68.0,-300.0,-300.0,71.0,-234.0,-4640.0,-2702.0,-193.0,-13939.0,377.0,-8850.0,-211.0,-8925.0,-114.0,-350.0,-300.0,-300.0,-300.0,-300.0,-291.0,-733.0,-300.0,-300.0,-300.0,-216.0,-300.0,-9192.0,-8352.0,-15733.0,43.0,-300.0,-34.0,-72.0,-8832.0,3.0,-300.0,-2691.0,-10097.0,-214.0,-96.0,-300.0,16.0,-94.0,-300.0,-11149.0,-300.0,-835.0,-300.0,-300.0,-199.0
-8444.0,-874.0,-3464.0,-1312.0,-300.0,-18.0,-300.0,-1517.0,-1677.0,-199.0,-300.0,-190.0,-135.0,-196.0,-271.0,-300.0,-74.0,-300.0,-202.0,-300.0,-9844.0,-97.0,-1252.0,-19094.0,-300.0,-300.0,-4164.0,-10399.0,-99.0,-802.0,-3951.0,-508.0,-187.0,-3407.0,-198.0,-300.0,-1075.0,-198.0,-300.0,-300.0,-6075.0,-967.0,-300.0,-3545.0,-1055.0,-300.0,-145.0,43.0,-17941.0,7.0
-300.0,-197.0,-4832.0,-300.0,1.0,-147.0,-8299.0,-11137.0,-300.0,-197.0,-4826.0,-8390.0,-300.0,-3002.0,-300.0,-386.0,-300.0,-300.0,-855.0,-300.0,-300.0,-300.0,-1719.0,-300.0,-300.0,-300.0,-6129.0,-205.0,-300.0,-116.0,-198.0,-300.0,-95.0,-209.0,-1889.0,5.0,-198.0,-198.0,-300.0,-192.0,56.0,-300.0,-2387.0,-300.0,-300.0,-19.0,-195.0,61.0,7.0,-14.0
17.0,-9217.0,-183.0,-1048.0,-313.0,-68.0,22.0,12.0,-15.0,-300.0,-197.0,-8.0,-9566.0,-409.0,-300.0,-218.0,-95.0,-300.0,-300.0,-8871.0,-199.0,-300.0,-300.0,-1119.0,-300.0,-6683.0,-300.0,-1589.0,-105.0,7.0,-1012.0,-300.0,-96.0,38.0,-127.0,-4049.0,-300.0,-300.0,-198.0,-300.0,-199.0,-197.0,-82.0,-6.0,-222.0,-199.0,2.0,61.0,59.0,-20.0
1.0,-381.0,6.0,-11382.0,-300.0,-83.0,-355.0,-1540.0,-300.0,11.0,-2921.0,-5501.0,-87.0,-197.0,-198.0,-29.0,-183.0,-193.0,-191.0,-3.0,-198.0,2.0,-199.0,-188.0,-195.0,-98.0,-9338.0,-190.0,-191.0,-300.0,5.0,-92.0,-2070.0,-223.0,-199.0,-300.0,-94.0,-21.0,-87.0,-198.0,17.0,-277.0,-2464.0,-3480.0,-1614.0,-99.0,-300.0,75.0,51.0,-90.0
-1014.0,-86.0,-300.0,-317.0,-146.0,-300.0,-300.0,-1747.0,-195.0,-2173.0,-300.0,-4039.0,-4358.0,-195.0,-333.0,-300.0,16.0,-7465.0,-97.0,5.0,-18794.0,-142.0,-188.0,-300.0,5.0,-90.0,-2142.0,-3892.0,-2165.0,-1253.0,-1331.0,-8606.0,-2131.0,-195.0,-1204.0,-657.0,-177.0,-300.0,-3711.0,-1758.0,-2646.0,-1396.0,4.0,-2773.0,-1668.0,-300.0,-300.0,53.0,16.0,17.0
-300.0,-86.0,-55.0,63.0,-94.0,77.0,-99.0,-93.0,-300.0,8.0,46.0,-781.0,-103.0,-300.0,-300.0,-8494.0,-148.0,-884.0,-142.0,-300.0,-300.0,-497.0,-8463.0,-204.0,16.0,-30.0,-1176.0,-8701.0,-176.0,-195.0,-198.0,16.0,-1112.0,-197.0,-300.0,-200.0,-98.0,-175.0,-197.0,-199.0,2.0,-13032.0,-300.0,-2299.0,-79.0,-195.0,-28.0,36.0,-460.0,-82.0
-8626.0,-132.0,-20.0,-4043.0,15.0,-228.0,-95.0,37.0,41.0,-100.0,-196.0,-220.0,-79.0,-1146.0,-300.0,-197.0,-400.0,-106.0,-78.0,-9486.0,-301.0,-191.0,-321.0,-79.0,-197.0,9.0,27.0,-300.0,-304.0,-300.0,7.0,-195.0,-300.0,-5964.0,-300.0,-300.0,-197.0,-197.0,-103.0,-300.0,-99.0,-1567.0,-300.0,-141.0,-195.0,-86.0,-148.0,84.0,75.0,35.0
-8850.0,40.0,-300.0,-80.0,-15678.0,6.0,62.0,-300.0,-92.0,4.0,7.0,22.0,-191.0,4.0,-203.0,-198.0,-197.0,-100.0,24.0,8.0,-135.0,7.0,5.0,-197.0,-1272.0,-198.0,-96.0,-87.0,-1702.0,-3136.0,17.0,-791.0,0.0,43.0,21.0,25.0,59.0,-77.0,-300.0,83.0,8.0,-15.0,-83.0,-300.0,-77.0,31.0,-75.0,-8454.0,74.0,30.0
-24.0,28.0,79.0,28.0,5.0,5.0,-91.0,64.0,-207.0,19.0,-34.0,79.0,-11.0,-758.0,6.0,10.0,-234.0,-197.0,-93.0,35.0,-75.0,7.0,-93.0,58.0,18.0,28.0,22.0,-78.0,29.0,9.0,12.0,38.0,15.0,-6471.0,39.0,-63.0,38.0,5.0,-65.0,77.0,9.0,7.0,35.0,26.0,-111.0,23.0,-19.0,23.0,58.0,-300.0
